"SYMBOL 
","OPEN 
","HIGH 
","LOW 
","PREV. CLOSE 
","LTP 
","INDICATIVE CLOSE 
","CHNG 
","%CHNG 
","VOLUME 
(shares)","VALUE 
 (₹ Crores)","52W H 
","52W L 
","30 D   %CHNG 
","365 D % CHNG 
 01-Dec-2023"
"DALBHARAT","1,916.85","1,928.55","1,903.55","1,913.80","1,923.20","-","9.40","0.49","3,27,447","62.89","2,430.70","1,651.40","6.70","-18.94"
"BBTC","2,357.75","2,387.65","2,340.70","2,343.75","2,355.00","-","11.25","0.48","64,585","15.25","2,975.00","1,259.30","-13.52","70.16"
"CHALET","895.90","910.85","892.10","893.75","898.00","-","4.25","0.48","5,86,144","52.91","958.00","570.10","3.73","51.59"
"PCBL","471.85","477.00","466.10","468.40","470.60","-","2.20","0.47","20,46,788","96.45","584.40","209.00","10.60","74.55"
"COCHINSHIP","1,682.00","1,702.00","1,650.50","1,682.30","1,690.00","-","7.70","0.46","4,03,528","67.95","2,979.45","587.05","12.43","-"
"AWL","311.00","314.40","309.10","310.75","312.15","-","1.40","0.45","10,72,272","33.50","410.50","279.00","-9.23","-21.60"
"JSWSTEEL","999.90","1,008.00","994.65","999.20","1,003.60","-","4.40","0.44","12,18,982","122.19","1,063.00","761.75","-0.03","21.16"
"RKFORGE","970.00","976.15","965.55","968.15","972.30","-","4.15","0.43","1,85,423","17.98","1,064.05","602.05","5.27","25.47"
"SUNDRMFAST","1,134.20","1,138.70","1,120.25","1,128.30","1,133.00","-","4.70","0.42","37,236","4.20","1,505.95","1,003.05","-16.43","-10.49"
"DLF","852.90","858.40","843.00","850.25","853.65","-","3.40","0.40","26,04,764","222.08","967.60","641.45","6.41","30.22"
"FINEORG","5,080.25","5,176.40","5,080.25","5,098.90","5,119.00","-","20.10","0.39","13,578","6.98","5,958.85","4,021.00","2.47","14.10"
"MASTEK","3,206.35","3,233.25","3,180.60","3,192.55","3,204.95","-","12.40","0.39","1,05,714","33.88","3,375.00","2,137.55","10.95","33.74"
"INDUSTOWER","368.00","373.25","363.00","363.55","364.90","-","1.35","0.37","1,68,16,273","618.91","460.35","176.55","6.25","95.77"
"TBOTEK","1,503.50","1,528.00","1,492.70","1,519.40","1,525.00","-","5.60","0.37","1,27,308","19.26","2,001.00","1,231.65","-3.21","-"
"VARROC","517.00","523.00","515.00","516.90","518.80","-","1.90","0.37","96,974","5.02","716.90","433.00","-0.26","-5.23"
"NUVOCO","369.00","372.60","365.35","368.65","370.00","-","1.35","0.37","1,27,067","4.70","398.00","291.30","3.98","-2.91"
"TVSMOTOR","2,519.90","2,537.90","2,505.25","2,512.20","2,521.00","-","8.80","0.35","3,28,425","82.86","2,958.00","1,871.75","2.19","33.01"
"AUROPHARMA","1,250.10","1,254.85","1,237.50","1,243.65","1,248.00","-","4.35","0.35","5,72,092","71.32","1,592.00","958.50","-10.97","22.33"
"MUTHOOTFIN","1,932.95","1,965.40","1,930.10","1,937.55","1,944.20","-","6.65","0.34","4,37,605","85.58","2,078.75","1,261.90","1.26","35.28"
"UJJIVANSFB","35.12","35.47","35.02","34.98","35.10","-","0.12","0.34","1,35,80,910","47.83","63.00","32.01","-8.14","-38.74"
"J&KBANK","106.60","109.55","104.95","106.14","106.50","-","0.36","0.34","43,65,921","46.90","152.50","88.11","6.03","-8.97"
"ARE&M","1,334.80","1,339.40","1,315.25","1,326.50","1,330.85","-","4.35","0.33","4,03,909","53.64","1,775.95","728.50","0.53","76.51"
"NATCOPHARM","1,445.95","1,464.95","1,437.40","1,441.35","1,446.00","-","4.65","0.32","6,53,332","94.70","1,639.00","752.45","1.36","83.31"
"GNFC","637.90","638.95","632.20","635.00","637.00","-","2.00","0.31","2,77,097","17.62","814.90","524.00","3.41","-13.89"
"ELECON","630.40","641.65","628.00","630.05","632.00","-","1.95","0.31","2,69,451","17.06","739.10","395.15","8.65","-32.28"
"CRAFTSMAN","4,972.60","4,987.50","4,935.00","4,939.85","4,954.95","-","15.10","0.31","15,086","7.46","7,121.25","3,782.05","-1.32","-3.95"
"BSOFT","606.95","611.00","604.25","606.55","608.40","-","1.85","0.31","7,00,289","42.59","861.85","536.30","8.81","-7.16"
"TITAGARH","1,190.00","1,203.30","1,175.10","1,186.40","1,190.00","-","3.60","0.30","10,61,231","126.14","1,896.95","780.90","-0.62","22.71"
"GICRE","414.20","419.00","411.60","412.75","414.00","-","1.25","0.30","7,53,376","31.33","467.80","292.65","11.28","40.44"
"TRIDENT","34.35","34.68","34.20","34.35","34.45","-","0.10","0.29","33,99,698","11.73","52.90","31.07","0.88","-5.24"
"TATAELXSI","7,385.55","7,429.00","7,324.45","7,367.75","7,389.15","-","21.40","0.29","1,69,740","125.32","9,200.00","6,286.00","4.78","-12.85"
"LICHSGFIN","639.90","648.90","634.55","638.70","640.50","-","1.80","0.28","10,71,451","68.89","826.75","498.70","1.04","26.44"
"MAZDOCK","4,870.05","5,010.90","4,835.45","4,861.55","4,875.00","-","13.45","0.28","27,85,277","1,372.10","5,860.00","1,795.40","15.81","129.90"
"POWERGRID","327.10","332.75","326.70","328.35","329.25","-","0.90","0.27","88,01,848","290.54","366.25","222.50","3.71","46.32"
"MAHLIFE","507.85","512.90","505.00","507.90","509.00","-","1.10","0.22","1,24,814","6.35","678.80","453.10","4.32","-5.14"
"TRIVENI","438.90","452.00","438.55","447.85","448.80","-","0.95","0.21","11,45,845","51.15","518.00","267.50","7.36","23.22"
"GRINDWELL","2,150.00","2,175.00","2,140.00","2,164.55","2,169.00","-","4.45","0.21","13,850","2.99","2,960.00","1,875.20","-0.42","-0.01"
"CROMPTON","406.15","408.65","401.95","405.20","406.00","-","0.80","0.20","9,09,973","36.91","484.00","261.25","5.11","36.66"
"ABBOTINDIA","29,135.00","29,299.40","29,000.00","29,040.00","29,097.00","-","57.00","0.20","5,016","14.62","30,521.00","22,000.00","-0.99","25.83"
"OIL","476.60","477.80","473.30","473.75","474.65","-","0.90","0.19","19,82,247","94.29","767.90","205.80","-4.41","48.09"
"PGHH","15,801.50","15,928.00","15,751.00","15,801.50","15,830.05","-","28.55","0.18","13,919","22.01","17,745.00","15,345.40","-1.22","-9.42"
"PRESTIGE","1,747.90","1,756.65","1,725.10","1,734.00","1,737.05","-","3.05","0.18","3,13,885","54.63","2,074.80","967.30","8.40","61.72"
"TTML","79.50","81.34","79.50","80.00","80.14","-","0.14","0.18","45,00,219","36.11","111.40","65.05","11.00","-13.89"
"MRPL","154.30","157.26","154.19","154.74","155.00","-","0.26","0.17","17,78,585","27.64","289.25","118.80","-5.55","23.40"
"CLEAN","1,290.50","1,298.15","1,284.50","1,287.95","1,290.10","-","2.15","0.17","88,447","11.42","1,690.00","1,243.00","-14.63","-9.92"
"MAXHEALTH","1,098.55","1,101.80","1,082.00","1,096.90","1,098.70","-","1.80","0.16","11,00,362","120.35","1,118.00","630.90","5.01","67.13"
"NTPC","369.45","371.20","368.05","369.15","369.75","-","0.60","0.16","97,35,968","360.11","448.45","278.95","-8.42","31.32"
"PFC","514.90","523.90","512.00","512.20","513.00","-","0.80","0.16","1,04,41,565","540.09","580.00","351.70","10.99","35.29"
"RTNINDIA","71.47","73.10","71.30","71.47","71.58","-","0.11","0.15","31,61,757","22.79","94.85","59.20","0.17","-10.61"
"IREDA","220.40","223.47","216.30","220.86","221.18","-","0.32","0.14","1,19,32,999","262.23","310.00","61.50","7.86","244.29"
"TRENT","7,050.00","7,140.00","6,930.05","6,970.10","6,980.00","-","9.90","0.14","10,88,961","763.79","8,345.00","2,800.20","0.03","143.04"
"LTIM","6,346.00","6,398.85","6,330.95","6,347.15","6,356.10","-","8.95","0.14","2,05,466","131.02","6,574.95","4,513.55","10.97","12.54"
"UTIAMC","1,336.95","1,340.40","1,320.00","1,328.15","1,330.00","-","1.85","0.14","1,39,644","18.57","1,400.00","802.00","0.06","58.17"
"LUPIN","2,134.50","2,141.85","2,120.45","2,125.05","2,128.00","-","2.95","0.14","6,26,155","133.49","2,312.00","1,200.15","-2.60","70.89"
"ICICIPRULI","679.00","687.30","671.95","674.70","675.55","-","0.85","0.13","11,83,302","80.13","796.80","463.45","-7.85","22.36"
"PIIND","4,145.15","4,145.15","4,096.30","4,135.90","4,140.00","-","4.10","0.10","1,42,896","58.99","4,804.05","3,220.00","-8.86","7.09"
"AMBER","5,868.10","5,898.50","5,779.00","5,819.40","5,825.00","-","5.60","0.10","4,22,477","246.23","7,159.00","2,992.50","-4.02","87.29"
"CUMMINSIND","3,474.00","3,497.85","3,455.55","3,456.70","3,460.00","-","3.30","0.10","2,50,684","87.06","4,171.90","1,835.55","-0.80","76.74"
"SPARC","217.15","218.45","214.35","216.56","216.76","-","0.20","0.09","2,76,279","5.98","472.80","189.75","3.20","-22.55"
"BATAINDIA","1,439.75","1,457.00","1,434.20","1,439.75","1,441.00","-","1.25","0.09","2,09,839","30.33","1,724.25","1,269.00","6.17","-12.45"
"GODREJAGRO","767.00","777.85","762.00","766.40","767.00","-","0.60","0.08","1,11,952","8.63","876.70","476.05","5.64","49.28"
"AVANTIFEED","604.45","609.60","601.25","604.55","605.00","-","0.45","0.07","1,64,349","9.95","793.00","393.50","4.09","51.84"
"TATATECH","958.70","959.85","949.40","954.30","955.00","-","0.70","0.07","7,01,971","66.96","1,284.80","931.00","-5.71","-19.71"
"BRIGADE","1,305.75","1,340.50","1,280.35","1,303.05","1,304.00","-","0.95","0.07","1,83,011","23.99","1,453.10","793.00","6.93","53.85"
"DABUR","525.00","525.85","520.25","523.15","523.50","-","0.35","0.07","16,62,931","86.98","672.00","489.20","-2.19","-4.89"
"IGL","387.00","389.90","382.60","383.45","383.70","-","0.25","0.07","80,66,495","311.33","570.35","306.10","-8.82","-4.30"
"LTF","148.41","149.23","146.59","148.41","148.50","-","0.09","0.06","68,10,822","101.09","194.25","134.10","2.08","-"
"IIFL","434.00","442.80","431.00","434.75","435.00","-","0.25","0.06","10,91,183","47.67","653.35","304.13","-3.01","-31.68"
"IOB","57.95","59.75","57.32","57.87","57.90","-","0.03","0.05","1,92,78,886","112.49","83.75","40.75","6.97","35.69"
"CEATLTD","3,115.45","3,129.00","3,075.00","3,084.65","3,085.80","-","1.15","0.04","60,228","18.67","3,263.00","2,210.15","12.69","38.63"
"MRF","1,30,900.00","1,32,200.00","1,30,416.20","1,30,761.50","1,30,799.00","-","37.50","0.03","7,588","99.59","1,51,445.00","1,13,450.75","9.40","14.61"
"TATAINVEST","6,900.00","7,048.00","6,867.50","6,885.05","6,887.00","-","1.95","0.03","62,686","43.50","9,756.85","4,020.05","2.93","66.63"
"HSCL","574.40","577.65","566.65","570.95","571.10","-","0.15","0.03","9,57,234","54.65","688.70","266.20","-2.68","89.75"
"BOSCHLTD","36,249.95","36,997.35","36,105.40","36,169.50","36,173.70","-","4.20","0.01","35,941","131.62","39,088.80","21,331.00","1.56","67.51"
"HDFCAMC","4,384.85","4,407.00","4,347.90","4,357.00","4,357.50","-","0.50","0.01","2,05,227","89.80","4,864.00","2,962.55","1.47","45.62"
"KOTAKBANK","1,773.90","1,785.05","1,761.00","1,775.15","1,775.25","-","0.10","0.01","25,95,882","460.98","1,942.00","1,543.85","1.02","-2.54"
"LODHA","1,365.00","1,397.40","1,356.75","1,369.70","1,369.70","-","-","-","11,45,369","157.03","1,649.95","877.25","17.90","51.89"
"SUNTV","763.30","771.75","762.40","766.10","766.10","-","-","-","2,77,831","21.29","921.00","567.60","2.84","15.06"
"APOLLOTYRE","540.45","544.65","536.30","540.45","540.40","-","-0.05","-0.01","10,32,518","55.91","584.90","419.25","12.02","16.87"
"RBLBANK","175.00","176.84","171.07","174.22","174.20","-","-0.02","-0.01","1,98,99,483","346.95","300.70","147.50","1.74","-31.14"
"NESTLEIND","2,266.45","2,291.95","2,255.10","2,265.50","2,265.00","-","-0.50","-0.02","6,45,596","146.29","2,778.00","2,168.70","0.13","-90.93"
"MFSL","1,168.10","1,177.35","1,155.75","1,168.10","1,167.70","-","-0.40","-0.03","9,22,783","107.59","1,306.45","854.25","-6.63","14.25"
"MPHASIS","3,051.30","3,097.00","3,048.45","3,051.30","3,050.05","-","-1.25","-0.04","3,03,227","92.98","3,187.80","2,187.00","6.77","27.97"
"BRITANNIA","4,872.00","4,906.70","4,840.00","4,872.00","4,870.00","-","-2.00","-0.04","2,36,964","115.26","6,469.90","4,641.00","-13.08","-2.62"
"VTL","507.70","511.80","503.90","507.70","507.45","-","-0.25","-0.05","2,18,789","11.11","592.00","374.90","6.73","24.33"
"APLLTD","1,085.60","1,093.55","1,070.50","1,085.55","1,085.00","-","-0.55","-0.05","81,809","8.86","1,303.90","746.00","-3.70","41.86"
"M&M","3,075.50","3,099.00","3,065.95","3,071.60","3,070.00","-","-1.60","-0.05","26,88,762","828.75","3,222.10","1,575.00","5.94","80.43"
"FACT","1,030.00","1,044.85","1,022.00","1,027.30","1,026.65","-","-0.65","-0.06","5,59,871","57.84","1,187.00","572.60","20.20","26.34"
"JKTYRE","396.00","397.00","391.80","393.30","393.05","-","-0.25","-0.06","2,84,167","11.20","553.95","342.00","1.07","10.90"
"BAJFINANCE","6,875.95","6,935.00","6,778.65","6,850.40","6,846.00","-","-4.40","-0.06","8,33,203","571.80","7,830.00","6,187.80","-1.15","-7.76"
"ACI","693.90","709.90","690.55","692.65","692.15","-","-0.50","-0.07","2,75,581","19.24","837.70","571.30","1.26","17.53"
"SHRIRAMFIN","3,127.00","3,148.25","3,093.60","3,126.30","3,124.00","-","-2.30","-0.07","6,38,757","199.75","3,652.25","1,972.00","-1.14","52.08"
"KPRMILL","991.95","999.00","984.00","990.35","989.50","-","-0.85","-0.09","1,20,209","11.91","1,053.00","710.00","10.10","15.20"
"ALOKINDS","23.00","23.20","22.72","22.94","22.92","-","-0.02","-0.09","69,68,732","15.96","39.05","19.85","2.64","13.56"
"RAJESHEXPO","237.20","238.38","235.01","235.72","235.51","-","-0.21","-0.09","4,49,440","10.62","402.60","228.55","-9.02","-32.13"
"SUPREMEIND","4,705.20","4,822.00","4,690.05","4,757.90","4,753.65","-","-4.25","-0.09","4,68,988","222.49","6,460.00","3,601.00","9.07","3.91"
"IDFCFIRSTB","66.08","66.40","65.55","65.96","65.90","-","-0.06","-0.09","1,79,92,739","118.66","92.45","59.30","-0.53","-27.04"
"FSL","375.85","378.00","368.05","375.85","375.50","-","-0.35","-0.09","25,46,806","94.97","390.85","172.00","1.64","116.38"
"EQUITASBNK","64.50","65.19","64.01","64.32","64.25","-","-0.07","-0.11","31,86,849","20.51","116.50","61.35","-7.09","-31.65"
"TECHM","1,797.00","1,797.00","1,775.60","1,786.95","1,785.00","-","-1.95","-0.11","11,80,840","210.50","1,797.00","1,162.95","9.45","45.85"
"HEROMOTOCO","4,656.95","4,720.00","4,615.00","4,644.35","4,639.00","-","-5.35","-0.12","7,33,828","340.95","6,246.25","3,683.00","-3.66","23.49"
"LINDEINDIA","6,827.15","6,970.00","6,779.70","6,827.95","6,820.00","-","-7.95","-0.12","57,596","39.51","9,935.05","5,325.00","-12.55","16.09"
"PEL","1,251.00","1,251.00","1,221.55","1,243.45","1,242.00","-","-1.45","-0.12","7,17,964","88.83","1,251.00","736.60","15.98","32.37"
"MANAPPURAM","168.35","169.40","166.55","168.33","168.12","-","-0.21","-0.12","54,35,635","91.25","230.40","138.35","5.88","2.42"
"HINDALCO","673.45","676.50","667.25","670.85","670.00","-","-0.85","-0.13","27,23,680","182.91","772.65","496.35","-3.83","28.27"
"RCF","180.95","181.90","179.03","180.23","180.00","-","-0.23","-0.13","26,27,387","47.39","245.00","118.40","11.71","17.87"
"ALKYLAMINE","2,045.00","2,059.55","2,033.45","2,037.20","2,034.60","-","-2.60","-0.13","25,404","5.20","2,735.00","1,808.00","-4.31","-11.32"
"COALINDIA","420.00","421.50","416.40","418.40","417.85","-","-0.55","-0.13","42,50,318","178.02","543.55","342.30","-3.79","18.81"
"SIEMENS","7,800.00","7,898.00","7,752.10","7,792.45","7,782.00","-","-10.45","-0.13","2,35,738","184.47","8,129.90","3,785.05","12.00","102.30"
"ASHOKLEY","232.70","234.20","230.40","232.59","232.24","-","-0.35","-0.15","40,28,844","93.66","264.65","157.55","9.80","31.63"
"BALRAMCHIN","585.95","593.80","578.00","585.90","585.00","-","-0.90","-0.15","6,89,329","40.29","691.80","343.50","-4.01","35.69"
"GRASIM","2,714.90","2,720.00","2,693.35","2,706.80","2,702.30","-","-4.50","-0.17","3,41,995","92.53","2,877.75","2,016.55","2.11","31.54"
"SOLARINDS","10,855.00","10,865.10","10,710.00","10,826.50","10,808.00","-","-18.50","-0.17","47,593","51.35","13,298.00","5,999.45","8.08","72.56"
"ASTRAZEN","6,605.00","6,691.00","6,590.00","6,624.10","6,612.50","-","-11.60","-0.18","6,556","4.36","8,139.00","4,600.70","-11.57","37.76"
"SBFC","87.30","88.00","86.63","87.30","87.14","-","-0.16","-0.18","9,08,035","7.92","105.81","72.40","2.61","-0.40"
"KAYNES","6,264.00","6,342.50","6,171.80","6,249.50","6,238.00","-","-11.50","-0.18","2,36,565","147.69","6,485.00","2,275.85","17.63","160.79"
"ISEC","894.95","904.65","886.60","892.35","890.65","-","-1.70","-0.19","4,53,822","40.67","922.45","672.05","3.53","23.50"
"HAPPSTMNDS","760.50","766.90","755.80","760.50","759.00","-","-1.50","-0.20","2,39,511","18.23","961.00","718.00","-0.40","-9.50"
"SONATSOFTW","671.35","673.25","658.00","670.05","668.70","-","-1.35","-0.20","5,78,293","38.47","870.00","469.60","11.51","-54.04"
"360ONE","1,118.95","1,128.45","1,102.35","1,119.35","1,117.00","-","-2.35","-0.21","2,11,439","23.67","1,215.00","591.50","8.00","72.35"
"HAL","4,584.40","4,611.10","4,550.00","4,568.85","4,559.00","-","-9.85","-0.22","9,12,032","417.33","5,674.75","2,556.55","7.20","68.31"
"ABFRL","308.80","309.00","302.70","307.45","306.75","-","-0.70","-0.23","43,93,562","134.41","364.40","198.75","1.70","29.37"
"POLYCAB","7,362.40","7,362.40","7,281.95","7,341.60","7,324.00","-","-17.60","-0.24","1,06,870","78.17","7,605.00","3,801.00","10.69","38.03"
"BEL","314.50","315.85","313.10","314.50","313.70","-","-0.80","-0.25","83,59,583","262.61","340.50","151.85","9.83","101.41"
"DEEPAKNTR","2,712.70","2,727.95","2,696.40","2,709.30","2,702.00","-","-7.30","-0.27","1,56,437","42.41","3,169.00","2,021.00","0.53","20.24"
"ABCAPITAL","200.00","201.15","197.60","199.20","198.65","-","-0.55","-0.28","24,97,482","49.81","246.90","155.00","-1.38","15.11"
"MARICO","633.30","639.40","631.00","633.25","631.45","-","-1.80","-0.28","9,42,056","59.78","719.85","486.30","-0.12","17.38"
"KANSAINER","277.90","281.00","276.05","277.90","277.10","-","-0.80","-0.29","1,10,417","3.07","357.30","251.85","-2.11","-15.44"
"SBIN","865.25","875.45","857.00","865.45","862.95","-","-2.50","-0.29","1,45,20,335","1,258.49","912.00","600.65","1.91","42.24"
"UBL","1,966.00","1,981.00","1,960.00","1,965.80","1,960.00","-","-5.80","-0.30","87,133","17.15","2,204.90","1,647.25","0.76","14.71"
"CENTRALBK","60.45","61.90","59.04","60.12","59.94","-","-0.18","-0.30","1,49,72,324","90.40","76.90","46.20","5.10","25.64"
"JSWINFRA","328.70","329.70","322.65","327.75","326.75","-","-1.00","-0.31","21,42,987","69.93","360.95","202.00","5.61","37.16"
"INDIAMART","2,369.80","2,379.95","2,350.00","2,367.60","2,360.00","-","-7.60","-0.32","1,35,928","32.10","3,198.40","2,230.00","-2.69","-12.62"
"WHIRLPOOL","1,892.45","1,915.00","1,860.60","1,892.45","1,886.00","-","-6.45","-0.34","75,403","14.25","2,449.70","1,186.10","-7.20","41.70"
"CUB","187.00","187.09","183.26","185.45","184.80","-","-0.65","-0.35","40,20,303","74.64","187.09","125.40","3.65","20.58"
"CONCOR","851.00","851.75","841.85","847.15","844.15","-","-3.00","-0.35","5,99,505","50.71","1,180.00","757.25","1.23","6.04"
"NATIONALUM","249.22","252.70","245.69","248.79","247.90","-","-0.89","-0.36","1,16,98,706","291.93","262.99","95.30","5.85","150.67"
"APARINDS","10,051.00","10,149.85","9,940.00","10,051.85","10,015.70","-","-36.15","-0.36","39,569","39.65","11,000.00","5,151.00","6.50","84.67"
"MGL","1,287.95","1,309.00","1,281.00","1,292.90","1,288.20","-","-4.70","-0.36","6,05,908","78.33","1,988.00","1,075.25","-6.28","15.74"
"MOTILALOFS","979.35","986.50","962.00","973.85","970.30","-","-3.55","-0.36","16,95,038","164.53","1,064.00","292.50","4.60","-19.83"
"ENDURANCE","2,345.70","2,367.65","2,325.50","2,345.70","2,337.05","-","-8.65","-0.37","2,00,094","46.71","3,061.30","1,639.05","-2.03","38.75"
"SUVENPHAR","1,303.10","1,309.90","1,283.15","1,296.25","1,291.45","-","-4.80","-0.37","1,03,684","13.40","1,360.00","585.20","-2.84","94.54"
"RENUKA","42.90","43.50","42.61","42.96","42.80","-","-0.16","-0.37","66,17,667","28.41","56.50","36.55","-0.58","-12.86"
"REDINGTON","206.95","208.44","202.59","206.44","205.67","-","-0.77","-0.37","15,09,778","31.09","237.55","158.61","4.72","24.96"
"CHAMBLFERT","547.65","551.00","540.60","545.00","542.95","-","-2.05","-0.38","14,43,524","78.71","574.35","321.50","12.58","54.90"
"FINPIPE","275.90","277.50","272.25","274.95","273.90","-","-1.05","-0.38","2,80,440","7.71","355.90","203.00","-9.56","33.41"
"SAREGAMA","520.90","528.50","514.75","520.90","518.90","-","-2.00","-0.38","2,30,670","11.99","688.90","325.85","1.64","40.37"
"BDL","1,222.00","1,237.00","1,202.00","1,222.70","1,218.00","-","-4.70","-0.38","5,62,036","68.60","1,794.70","613.45","18.45","-4.88"
"HINDUNILVR","2,495.00","2,495.80","2,475.00","2,494.60","2,485.00","-","-9.60","-0.38","13,08,028","324.74","3,035.00","2,172.05","-1.06","-2.85"
"NYKAA","168.00","168.70","163.80","167.43","166.75","-","-0.68","-0.41","1,64,85,583","272.39","229.80","139.80","-8.70","-3.42"
"PRAJIND","798.00","812.10","790.10","796.15","792.90","-","-3.25","-0.41","6,64,552","53.06","855.00","448.00","11.44","24.42"
"GILLETTE","10,035.10","10,164.95","9,942.10","9,992.65","9,951.05","-","-41.60","-0.42","19,856","19.91","10,699.00","5,956.05","-4.53","59.53"
"STARHEALTH","490.50","499.20","487.20","492.05","490.00","-","-2.05","-0.42","11,57,664","57.00","647.00","452.70","2.40","-11.84"
"EMCURE","1,374.10","1,390.50","1,365.25","1,372.00","1,366.25","-","-5.75","-0.42","96,439","13.29","1,580.00","1,225.00","-4.85","-"
"NAUKRI","8,584.00","8,584.00","8,437.70","8,521.55","8,485.05","-","-36.50","-0.43","2,10,018","178.58","8,656.30","4,670.00","11.53","79.10"
"KIMS","620.75","620.75","605.60","615.65","612.95","-","-2.70","-0.44","3,44,778","21.09","633.00","350.00","10.57","-68.94"
"HCLTECH","1,926.00","1,939.35","1,915.30","1,924.00","1,915.55","-","-8.45","-0.44","22,50,403","432.86","1,939.35","1,235.00","8.48","44.71"
"ONGC","260.80","263.00","259.55","261.30","260.15","-","-1.15","-0.44","87,82,823","229.26","345.00","192.05","-2.28","29.39"
"BERGEPAINT","485.00","486.95","479.65","482.90","480.75","-","-2.15","-0.45","11,54,541","55.54","629.50","439.00","-5.94","-16.58"
"TCS","4,453.00","4,465.00","4,412.75","4,464.05","4,444.15","-","-19.90","-0.45","18,42,087","817.75","4,592.25","3,525.15","12.41","23.86"
"ACC","2,270.00","2,278.95","2,253.45","2,267.35","2,257.05","-","-10.30","-0.45","1,39,486","31.60","2,844.00","1,868.20","-2.24","6.54"
"ADANIPOWER","540.00","546.10","534.00","537.45","535.00","-","-2.45","-0.46","39,99,239","215.38","895.85","432.00","-10.94","-4.10"
"JUSTDIAL","1,122.05","1,137.00","1,122.05","1,127.35","1,122.15","-","-5.20","-0.46","96,534","10.92","1,395.00","752.70","-0.01","45.43"
"ABREL","2,870.00","2,891.00","2,825.00","2,853.25","2,840.05","-","-13.20","-0.46","65,524","18.71","3,140.00","1,185.45","2.86","-"
"CGCL","207.80","208.39","205.02","206.67","205.70","-","-0.97","-0.47","82,939","1.71","289.25","177.99","-1.93","-72.38"
"RAINBOW","1,655.20","1,655.20","1,619.95","1,645.75","1,638.00","-","-7.75","-0.47","62,954","10.29","1,709.60","1,075.60","6.23","50.31"
"FEDERALBNK","215.00","215.20","211.26","214.97","213.95","-","-1.02","-0.47","94,36,566","201.25","217.00","139.40","5.24","38.56"
"LTTS","5,352.95","5,366.55","5,284.05","5,336.40","5,310.75","-","-25.65","-0.48","40,434","21.56","6,000.00","4,200.00","7.54","9.83"
"ABSLAMC","855.80","867.50","843.20","852.15","848.00","-","-4.15","-0.49","1,98,499","16.93","911.85","450.25","3.59","83.51"
"VIPIND","503.90","504.25","493.60","501.50","499.00","-","-2.50","-0.50","2,24,158","11.14","667.80","428.50","4.92","-15.91"
"ACE","1,430.00","1,459.95","1,410.00","1,425.15","1,418.00","-","-7.15","-0.50","9,16,743","131.73","1,695.00","780.00","9.35","78.43"
"SCHAEFFLER","3,591.05","3,642.95","3,572.05","3,616.40","3,598.00","-","-18.40","-0.51","59,520","21.46","4,951.00","2,743.50","5.04","20.19"
"RRKABEL","1,494.35","1,502.00","1,479.00","1,487.55","1,479.80","-","-7.75","-0.52","1,47,707","21.98","1,901.95","1,310.30","-1.85","-10.84"
"BANKINDIA","118.50","120.50","116.57","118.32","117.70","-","-0.62","-0.52","1,23,07,293","146.04","157.95","96.00","7.20","1.43"
"BANDHANBNK","177.68","178.30","173.97","177.44","176.50","-","-0.94","-0.53","76,29,948","134.50","263.10","162.80","-2.11","-25.27"
"JBMA","1,643.90","1,643.90","1,608.00","1,622.80","1,614.00","-","-8.80","-0.54","81,145","13.13","2,428.35","1,248.50","1.98","29.23"
"COROMANDEL","1,776.80","1,794.85","1,756.85","1,769.00","1,759.40","-","-9.60","-0.54","3,06,411","54.22","1,839.00","1,024.60","5.98","43.51"
"HDFCBANK","1,857.00","1,864.20","1,844.00","1,865.75","1,855.45","-","-10.30","-0.55","88,91,543","1,650.92","1,879.95","1,363.55","6.14","14.62"
"SUNPHARMA","1,815.85","1,823.95","1,801.00","1,813.45","1,803.35","-","-10.10","-0.56","15,90,478","288.01","1,960.35","1,208.55","0.55","46.20"
"JKCEMENT","4,641.10","4,646.95","4,582.00","4,608.10","4,582.30","-","-25.80","-0.56","1,03,335","47.68","4,895.50","3,642.00","11.77","21.90"
"IDBI","86.00","86.97","84.65","85.54","85.06","-","-0.48","-0.56","73,62,493","63.07","107.90","63.40","3.25","33.45"
"ICICIBANK","1,342.50","1,347.10","1,326.70","1,336.50","1,329.00","-","-7.50","-0.56","89,42,661","1,193.51","1,362.35","970.15","3.07","33.22"
"BAJAJHLDNG","10,700.00","10,766.00","10,601.00","10,742.95","10,680.00","-","-62.95","-0.59","22,896","24.49","11,350.00","7,620.00","1.35","36.35"
"UNOMINDA","1,082.10","1,105.20","1,081.05","1,094.10","1,087.55","-","-6.55","-0.60","4,42,701","48.30","1,255.00","604.55","15.70","67.73"
"ATUL","7,395.00","7,445.00","7,314.00","7,379.40","7,335.10","-","-44.30","-0.60","24,558","18.12","8,180.00","5,174.85","-6.11","8.03"
"SANOFI","6,282.00","6,300.05","6,206.05","6,281.95","6,244.00","-","-37.95","-0.60","8,825","5.51","10,524.95","5,892.80","-4.92","-23.52"
"ZFCVINDIA","12,446.80","12,468.85","12,300.00","12,400.05","12,325.00","-","-75.05","-0.61","8,460","10.47","18,250.00","12,205.10","-14.49","-22.59"
"HAVELLS","1,750.55","1,772.00","1,735.70","1,746.70","1,736.00","-","-10.70","-0.61","6,98,889","122.11","2,106.00","1,280.00","6.93","31.88"
