"SYMBOL 
","OPEN 
","HIGH 
","LOW 
","PREV. CLOSE 
","LTP 
","CHNG 
","%CHNG 
","VOLUME 
(shares)","VALUE 
 (₹ Crores)","52W H 
","52W L 
","30 D   %CHNG 
","365 D % CHNG 
 01-Sep-2023"
"AAVAS","1,850.00","1,865.80","1,810.00","1,839.55","1,837.00","-2.55","-0.14","1,49,477","27.41","1,978.95","1,307.00","2.83","5.75"
"DCMSHRIRAM","1,129.20","1,149.40","1,122.00","1,129.20","1,127.55","-1.65","-0.15","92,713","10.51","1,210.00","832.40","8.86","11.42"
"VIJAYA","922.40","932.00","909.25","919.60","918.25","-1.35","-0.15","1,12,826","10.39","965.00","453.00","16.07","80.64"
"TORNTPHARM","3,385.00","3,492.80","3,385.00","3,431.10","3,426.00","-5.10","-0.15","3,68,058","126.44","3,574.00","1,821.45","7.96","95.16"
"ALOKINDS","26.74","27.04","26.51","26.69","26.65","-0.04","-0.15","1,37,48,497","36.74","39.05","16.10","4.24","37.19"
"MAXHEALTH","889.40","906.80","875.75","882.40","881.00","-1.40","-0.16","12,00,151","106.67","979.90","531.05","-5.88","50.00"
"ASAHIINDIA","712.00","721.60","694.10","701.30","700.00","-1.30","-0.19","4,30,872","30.62","722.00","501.55","-1.08","7.96"
"ADANIPOWER","639.00","646.00","633.00","635.20","634.00","-1.20","-0.19","24,29,849","155.30","895.85","289.35","-12.98","91.39"
"MEDPLUS","732.00","732.00","721.90","730.50","729.00","-1.50","-0.21","2,11,010","15.33","849.00","598.60","0.89","-18.45"
"RBA","107.35","108.74","106.30","106.76","106.54","-0.22","-0.21","19,33,047","20.77","137.70","91.50","-1.49","-11.16"
"ATGL","817.90","824.60","812.00","814.75","813.00","-1.75","-0.21","4,51,634","36.92","1,259.40","522.00","-8.64","31.00"
"GRASIM","2,700.00","2,715.15","2,677.00","2,710.35","2,704.50","-5.85","-0.22","4,31,289","116.37","2,877.75","1,828.05","-0.29","48.98"
"SBIN","788.00","788.80","777.50","784.25","782.50","-1.75","-0.22","1,28,24,701","1,003.40","912.00","543.20","-3.80","43.20"
"GODREJIND","1,220.50","1,229.25","1,192.00","1,212.80","1,210.05","-2.75","-0.23","6,66,167","80.38","1,314.00","542.30","9.49","88.78"
"INDIACEM","363.60","371.45","363.60","366.05","365.20","-0.85","-0.23","12,41,246","45.50","385.00","172.55","-2.51","38.99"
"TEJASNET","1,295.00","1,313.95","1,280.00","1,286.00","1,283.00","-3.00","-0.23","1,62,178","20.94","1,495.00","651.25","9.58","54.19"
"IDFC","110.80","111.20","109.56","110.72","110.45","-0.27","-0.24","48,05,528","53.04","137.00","104.50","2.74","-9.36"
"KALYANKJIL","645.75","652.00","637.00","642.60","641.00","-1.60","-0.25","24,75,182","158.69","662.75","202.80","9.91","150.59"
"AVANTIFEED","693.10","699.40","680.00","690.20","688.45","-1.75","-0.25","4,99,593","34.47","793.00","385.90","-3.13","54.81"
"ANGELONE","2,485.00","2,506.20","2,428.35","2,455.80","2,449.00","-6.80","-0.28","6,09,155","149.83","3,896.00","1,705.00","15.22","35.04"
"BAJAJHLDNG","10,484.60","10,525.00","10,265.15","10,357.10","10,327.65","-29.45","-0.28","1,09,379","113.80","11,185.00","6,627.90","6.60","37.01"
"KFINTECH","1,005.95","1,009.00","987.10","996.90","994.00","-2.90","-0.29","3,68,565","36.67","1,189.00","425.55","21.04","134.10"
"FINCABLES","1,396.90","1,415.70","1,369.15","1,386.10","1,382.05","-4.05","-0.29","1,54,067","21.49","1,700.00","831.25","-5.29","32.82"
"BPCL","349.00","351.50","344.65","347.80","346.75","-1.05","-0.30","81,37,710","282.81","367.20","165.73","3.04","3.91"
"PETRONET","343.40","346.20","339.50","343.05","341.90","-1.15","-0.34","28,78,004","98.47","384.20","191.70","1.35","67.30"
"TATAMOTORS","1,049.00","1,049.00","1,032.20","1,038.70","1,035.00","-3.70","-0.36","69,19,238","718.72","1,179.00","608.30","1.34","81.83"
"RTNINDIA","79.00","79.85","77.82","78.26","77.98","-0.28","-0.36","46,21,189","36.34","94.85","48.30","3.78","30.55"
"COLPAL","3,682.00","3,702.90","3,661.30","3,681.80","3,668.55","-13.25","-0.36","2,22,381","81.88","3,708.95","1,929.05","8.17","87.70"
"SHREECEM","25,948.00","25,948.00","25,651.05","25,798.60","25,701.00","-97.60","-0.38","18,493","47.73","30,737.75","23,700.00","-6.64","5.56"
"TRITURBINE","746.00","753.75","730.80","746.70","743.85","-2.85","-0.38","5,68,160","42.05","843.95","312.00","18.50","84.96"
"TVSMOTOR","2,778.80","2,789.10","2,747.65","2,765.10","2,754.15","-10.95","-0.40","3,61,187","99.80","2,860.00","1,439.20","9.49","93.47"
"ABBOTINDIA","30,267.20","30,267.20","29,702.15","29,899.20","29,780.00","-119.20","-0.40","19,074","57.01","30,521.00","22,000.00","6.97","32.99"
"SYRMA","427.00","429.60","418.75","423.20","420.00","-1.70","-0.40","3,94,189","16.63","705.20","386.10","-10.81","-18.14"
"SCHAEFFLER","3,865.20","3,962.00","3,825.00","3,864.05","3,848.00","-16.05","-0.42","63,989","24.69","4,951.00","2,612.20","-2.54","24.83"
"CEATLTD","2,865.55","2,886.85","2,823.25","2,851.25","2,838.90","-12.35","-0.43","1,00,580","28.68","3,032.90","2,056.35","3.02","22.17"
"EMAMILTD","838.15","846.75","812.00","827.60","824.00","-3.60","-0.43","4,10,689","33.95","860.00","417.10","4.36","51.83"
"DMART","5,361.40","5,422.45","5,315.00","5,361.40","5,338.00","-23.40","-0.44","4,00,985","215.26","5,422.45","3,616.00","0.36","31.01"
"TRIVENI","468.05","487.00","455.20","465.25","463.20","-2.05","-0.44","17,20,805","81.22","487.00","267.50","19.84","51.28"
"LODHA","1,198.95","1,212.40","1,184.05","1,193.30","1,188.00","-5.30","-0.44","4,77,252","56.94","1,649.95","701.70","1.85","84.19"
"CHEMPLASTS","502.40","510.00","497.05","502.40","500.15","-2.25","-0.45","5,36,462","26.89","633.90","402.80","-8.68","-4.97"
"CANBK","104.80","104.90","103.44","104.02","103.55","-0.47","-0.45","2,22,95,664","231.74","128.90","68.06","0.94","-66.04"
"AMBUJACEM","630.15","631.00","623.70","630.15","627.30","-2.85","-0.45","14,66,555","92.05","706.95","404.05","-5.48","42.21"
"PEL","1,070.00","1,075.65","1,054.45","1,062.90","1,058.00","-4.90","-0.46","4,86,234","51.64","1,139.95","736.60","0.56","-3.23"
"EICHERMOT","4,749.00","4,767.50","4,689.35","4,747.35","4,722.55","-24.80","-0.52","4,04,100","191.47","5,058.90","3,275.00","4.95","45.88"
"VBL","1,539.25","1,545.95","1,373.05","1,525.85","1,517.70","-8.15","-0.53","23,43,604","357.54","1,702.80","828.15","-4.54","64.85"
"M&M","2,691.25","2,715.00","2,677.00","2,708.85","2,694.00","-14.85","-0.55","20,34,126","547.70","3,013.50","1,450.00","2.03","76.22"
"ISEC","841.90","845.00","834.65","840.60","835.50","-5.10","-0.61","1,04,520","8.76","882.90","607.85","8.08","31.85"
"MCX","5,288.00","5,311.80","5,217.10","5,261.30","5,227.95","-33.35","-0.63","2,28,209","119.82","5,422.20","1,702.00","19.68","184.14"
"ACC","2,458.70","2,465.90","2,434.05","2,458.70","2,443.00","-15.70","-0.64","1,66,581","40.79","2,844.00","1,803.00","-4.36","15.81"
"HINDUNILVR","2,934.00","2,937.60","2,887.50","2,921.80","2,902.30","-19.50","-0.67","15,36,584","446.97","2,938.20","2,172.05","3.17","10.91"
"RKFORGE","980.00","991.45","964.05","974.00","967.00","-7.00","-0.72","2,81,109","27.43","1,012.20","583.50","9.10","35.74"
"ENDURANCE","2,514.45","2,544.00","2,472.35","2,506.20","2,487.85","-18.35","-0.73","78,915","19.81","3,061.30","1,540.05","-2.63","49.08"
"CONCOR","953.55","953.55","936.00","946.95","940.00","-6.95","-0.73","16,06,961","151.42","1,180.00","672.20","-6.31","40.48"
"SUPREMEIND","5,378.00","5,491.00","5,342.20","5,386.90","5,347.20","-39.70","-0.74","2,58,937","140.41","6,460.00","3,601.00","2.36","20.22"
"JAIBALAJI","1,123.45","1,149.00","1,102.45","1,122.45","1,114.00","-8.45","-0.75","1,19,912","13.57","1,314.00","316.00","0.05","221.19"
"SOLARINDS","10,908.80","11,100.00","10,750.00","10,881.50","10,789.90","-91.60","-0.84","50,267","54.85","13,298.00","4,378.05","0.87","125.71"
"ABB","7,600.90","7,640.85","7,510.00","7,600.90","7,536.50","-64.40","-0.85","1,75,153","132.29","9,149.95","3,850.00","4.71","84.93"
"BANKINDIA","114.11","114.97","112.20","113.43","112.46","-0.97","-0.86","49,32,265","55.83","157.95","86.40","-6.73","33.80"
"CIEINDIA","559.85","564.25","549.90","558.15","553.20","-4.95","-0.89","2,22,876","12.35","622.40","406.80","1.61","12.47"
"SBICARD","805.00","806.15","790.35","802.35","795.10","-7.25","-0.90","22,83,172","181.91","857.80","647.95","1.21","-13.94"
"ALKYLAMINE","2,312.85","2,319.00","2,270.00","2,301.35","2,280.00","-21.35","-0.93","83,652","19.17","2,735.00","1,808.00","-1.51","-15.46"
"GILLETTE","9,113.95","9,495.00","8,952.10","9,113.95","9,029.00","-84.95","-0.93","45,938","41.80","9,495.00","5,770.00","11.32","60.47"
"NYKAA","218.00","219.95","214.50","217.85","215.80","-2.05","-0.94","66,33,970","144.16","229.80","136.50","3.79","53.34"
"ADANIGREEN","1,866.00","1,893.00","1,838.50","1,865.75","1,847.95","-17.80","-0.95","5,35,037","100.00","2,174.10","815.55","-2.30","93.67"
"INDIANB","525.15","526.90","516.00","523.00","517.90","-5.10","-0.98","16,47,980","85.74","632.70","380.20","-4.81","50.44"
"ONGC","300.10","301.50","295.00","298.90","295.90","-3.00","-1.00","1,56,18,589","464.26","345.00","179.90","0.20","81.98"
"LLOYDSME","769.25","769.75","747.00","759.85","751.75","-8.10","-1.07","2,20,288","16.66","810.95","492.00","-0.91","41.23"
"NUVAMA","6,754.40","6,810.85","6,640.00","6,754.40","6,681.00","-73.40","-1.09","65,530","43.97","6,898.85","2,100.00","0.50","-"
"SUVENPHAR","1,225.00","1,257.00","1,177.00","1,206.00","1,192.05","-13.95","-1.16","6,57,086","80.34","1,257.00","507.00","7.29","108.66"
"HEROMOTOCO","5,797.00","5,864.15","5,658.25","5,745.30","5,678.20","-67.10","-1.17","7,75,935","445.19","5,894.55","2,923.95","3.44","86.36"
"STARHEALTH","627.55","627.55","617.50","628.05","620.50","-7.55","-1.20","10,19,052","63.30","675.00","454.80","6.33","-1.22"
"MINDACORP","555.20","555.85","541.50","550.35","543.50","-6.85","-1.24","4,94,521","26.97","652.00","313.00","8.61","64.50"
"CDSL","1,379.70","1,384.45","1,348.40","1,372.60","1,354.95","-17.65","-1.29","18,76,431","255.36","1,664.40","631.00","-41.51","25.71"
"FLUOROCHEM","3,960.00","4,012.00","3,864.85","3,976.50","3,925.00","-51.50","-1.30","5,31,491","209.67","4,012.00","2,476.00","-4.52","3.31"
"JBCHEPHARM","1,941.40","1,980.00","1,910.00","1,937.10","1,912.00","-25.10","-1.30","2,36,896","45.66","2,030.00","1,244.45","1.37","-30.13"
"BEML","3,934.00","3,970.00","3,870.00","3,922.20","3,870.00","-52.20","-1.33","1,65,860","64.80","5,488.00","1,905.05","-14.44","52.22"
"PIDILITIND","3,284.00","3,289.95","3,227.10","3,273.95","3,229.05","-44.90","-1.37","2,76,297","90.05","3,301.40","2,292.55","-0.34","25.02"
"GODFRYPHLP","6,879.05","6,893.95","6,717.00","6,844.20","6,750.00","-94.20","-1.38","1,15,039","78.09","7,320.00","1,992.10","55.59","205.22"
"CRAFTSMAN","6,051.90","6,153.50","5,901.50","6,034.65","5,950.00","-84.65","-1.40","52,599","31.56","6,679.65","3,782.05","12.91","23.36"
"BAJFINANCE","7,369.95","7,369.95","7,193.00","7,347.45","7,244.00","-103.45","-1.41","13,08,932","948.64","8,192.00","6,187.80","7.07","-1.65"
"GLAXO","2,878.00","2,891.70","2,801.60","2,853.25","2,811.10","-42.15","-1.48","58,245","16.57","3,088.00","1,385.05","-2.66","90.86"
"CHOLAFIN","1,545.00","1,549.45","1,500.60","1,538.25","1,515.00","-23.25","-1.51","11,98,527","181.31","1,556.80","1,011.20","5.09","28.95"
"HOMEFIRST","1,090.05","1,101.90","1,060.25","1,084.30","1,067.90","-16.40","-1.51","1,74,766","18.84","1,219.05","776.65","12.37","33.56"
"ICICIPRULI","755.00","756.70","740.35","758.15","746.50","-11.65","-1.54","15,28,123","114.10","772.90","463.45","3.37","34.06"
"LICHSGFIN","703.00","705.00","684.00","699.90","688.95","-10.95","-1.56","23,57,859","162.97","826.75","432.00","-9.91","55.68"
"SUNDRMFAST","1,382.50","1,400.00","1,362.80","1,390.10","1,367.55","-22.55","-1.62","57,317","7.90","1,505.95","1,003.05","-3.10","6.16"
"SUNDARMFIN","4,841.30","4,959.10","4,705.20","4,828.40","4,750.00","-78.40","-1.62","90,397","43.41","5,166.00","2,619.45","19.58","94.69"
"GICRE","402.75","404.95","395.05","402.65","396.00","-6.65","-1.65","15,63,849","62.39","467.80","202.50","-0.26","86.20"
"MUTHOOTFIN","1,993.00","2,001.45","1,951.10","1,989.30","1,955.00","-34.30","-1.72","5,50,436","108.05","2,012.10","1,182.35","4.70","55.87"
"BAJAJFINSV","1,874.80","1,874.80","1,815.25","1,860.45","1,827.90","-32.55","-1.75","21,55,688","393.95","1,898.00","1,419.05","9.83","17.73"
"SHRIRAMFIN","3,327.90","3,337.90","3,230.15","3,315.70","3,256.05","-59.65","-1.80","12,38,014","404.49","3,337.90","1,760.85","7.10","67.59"
"CERA","8,949.00","8,949.00","8,622.00","8,803.20","8,635.00","-168.20","-1.91","25,895","22.50","10,789.95","6,591.20","3.11","-3.45"
"AMBER","4,500.00","4,517.45","4,441.00","4,532.05","4,445.00","-87.05","-1.92","59,121","26.45","4,888.00","2,721.05","1.77","50.30"
"JKCEMENT","4,838.05","4,895.50","4,649.60","4,807.75","4,715.00","-92.75","-1.93","3,22,393","154.90","4,895.50","3,052.65","3.95","33.31"
"RECLTD","594.00","596.55","574.30","590.05","577.70","-12.35","-2.09","89,25,317","520.04","654.00","239.60","1.42","159.53"
"CANFINHOME","873.00","873.75","845.45","869.25","850.00","-19.25","-2.21","6,92,077","59.01","938.00","680.00","3.22","13.62"
"PFC","528.50","528.50","508.55","523.60","511.50","-12.10","-2.31","1,48,33,993","764.56","580.00","219.84","4.42","113.50"
"NH","1,372.60","1,385.40","1,343.00","1,377.00","1,344.05","-32.95","-2.39","4,00,049","54.25","1,444.90","979.95","3.10","23.89"
"SBILIFE","1,890.00","1,890.00","1,838.75","1,901.75","1,855.00","-46.75","-2.46","25,15,665","467.46","1,936.00","1,264.35","6.04","40.12"
"PNBHOUSING","1,082.50","1,084.95","1,044.00","1,078.20","1,050.00","-28.20","-2.62","14,10,554","149.64","1,109.70","604.00","20.59","50.00"
"UNOMINDA","1,071.00","1,089.65","1,026.60","1,071.00","1,041.95","-29.05","-2.71","13,82,764","144.65","1,255.00","548.60","15.27","92.58"
"ICICIGI","2,228.60","2,243.45","2,145.40","2,232.40","2,171.60","-60.80","-2.72","15,25,808","333.51","2,285.00","1,266.00","7.99","59.67"
"360ONE","1,107.90","1,108.00","1,062.00","1,103.35","1,065.00","-38.35","-3.48","3,87,683","41.71","1,215.00","487.55","1.58","124.66"
"NIACL","257.40","257.40","246.50","257.05","246.70","-10.35","-4.03","17,16,743","42.79","324.70","123.55","-5.05","103.81"
"OIL","641.90","645.00","606.00","634.05","607.50","-26.55","-4.19","55,09,452","340.41","767.90","180.33","22.28","171.38"
"HDFCLIFE","730.00","732.15","701.20","735.80","703.40","-32.40","-4.40","73,66,304","522.85","761.20","511.40","4.42","15.18"
"RAYMONDLSL","2,459.85","2,459.85","2,459.85","2,589.30","2,459.85","-129.45","-5.00","42,462","10.45","3,100.00","2,459.85","-","-"
